timestamp,open,high,low,close,volume
2025-07-04 23:00:00+00:00,2142.4,2142.5,2137.4,2138.2,26.64561921
2025-07-04 23:15:00+00:00,2135.4,2136.5,2133.9,2134.5,4.61562999
2025-07-04 23:30:00+00:00,2135.8,2135.9,2129.4,2130.3,22.15908133
2025-07-04 23:45:00+00:00,2130.3,2132.8,2129.1,2131.3,12.33088565
2025-07-05 00:00:00+00:00,2131.5,2135.5,2131.2,2135.5,15.13904348
2025-07-05 00:15:00+00:00,2137.5,2139.2,2136.6,2137.9,4.26535235
2025-07-05 00:30:00+00:00,2139.0,2140.0,2135.6,2139.9,4.45625933
2025-07-05 00:45:00+00:00,2139.2,2139.4,2136.6,2138.5,5.4219043
2025-07-05 01:00:00+00:00,2137.0,2137.3,2134.0,2134.0,2.61035448
2025-07-05 01:15:00+00:00,2132.8,2133.4,2130.9,2133.4,5.45020867
2025-07-05 01:30:00+00:00,2132.6,2138.0,2132.6,2135.7,12.6861855
2025-07-05 01:45:00+00:00,2135.6,2137.5,2134.4,2137.5,8.24095136
2025-07-05 02:00:00+00:00,2136.5,2136.8,2134.9,2135.4,2.42308893
2025-07-05 02:15:00+00:00,2134.7,2137.2,2132.6,2132.6,0.81031134
2025-07-05 02:30:00+00:00,2131.2,2136.2,2124.6,2135.7,7.84377252
2025-07-05 02:45:00+00:00,2136.8,2140.1,2136.4,2140.1,0.97582202
2025-07-05 03:00:00+00:00,2141.2,2145.6,2140.8,2140.8,8.78357305
2025-07-05 03:15:00+00:00,2141.6,2142.8,2141.3,2142.8,2.66080158
2025-07-05 03:30:00+00:00,2144.0,2144.0,2138.9,2138.9,0.14465203
2025-07-05 03:45:00+00:00,2139.5,2141.3,2138.7,2140.7,5.16512641
2025-07-05 04:00:00+00:00,2140.1,2140.1,2136.3,2136.8,5.43651449
2025-07-05 04:15:00+00:00,2138.3,2146.0,2138.0,2146.0,5.09938627
2025-07-05 04:30:00+00:00,2146.6,2146.6,2142.0,2143.0,5.12323979
2025-07-05 04:45:00+00:00,2142.8,2143.1,2138.9,2138.9,3.89060827
2025-07-05 05:00:00+00:00,2138.2,2138.6,2136.3,2138.6,4.91828473
2025-07-05 05:15:00+00:00,2138.2,2142.4,2136.3,2142.3,2.78519712
2025-07-05 05:30:00+00:00,2141.9,2141.9,2138.5,2139.4,36.16111753
2025-07-05 05:45:00+00:00,2140.7,2142.4,2140.7,2141.3,4.29982563
2025-07-05 06:00:00+00:00,2140.1,2141.7,2139.2,2140.7,16.55625663
2025-07-05 06:15:00+00:00,2140.4,2147.4,2139.2,2146.9,26.91407629
2025-07-05 06:30:00+00:00,2146.0,2146.8,2143.5,2143.5,17.31044353
2025-07-05 06:45:00+00:00,2144.1,2148.6,2143.7,2148.2,13.59120986
2025-07-05 07:00:00+00:00,2148.3,2150.6,2145.8,2146.7,13.7998664
2025-07-05 07:15:00+00:00,2145.9,2148.5,2145.1,2146.3,13.77029244
2025-07-05 07:30:00+00:00,2147.1,2147.1,2143.6,2143.8,9.29106487
2025-07-05 07:45:00+00:00,2144.0,2144.6,2141.2,2142.1,8.81919844
2025-07-05 08:00:00+00:00,2143.2,2145.5,2141.7,2145.5,30.80662332
2025-07-05 08:15:00+00:00,2145.3,2145.7,2141.6,2141.6,18.23404068
2025-07-05 08:30:00+00:00,2141.5,2142.3,2135.7,2136.9,11.56434952
2025-07-05 08:45:00+00:00,2137.2,2139.4,2133.6,2138.5,21.50924422
2025-07-05 09:00:00+00:00,2138.7,2139.1,2134.5,2135.2,15.56850515
2025-07-05 09:15:00+00:00,2134.2,2135.7,2132.7,2135.1,6.33409609
2025-07-05 09:30:00+00:00,2134.1,2137.6,2134.1,2136.7,8.96153
2025-07-05 09:45:00+00:00,2136.4,2144.3,2136.4,2143.4,23.71741558
2025-07-05 10:00:00+00:00,2143.5,2143.9,2140.5,2141.7,18.38160606
2025-07-05 10:15:00+00:00,2141.6,2142.8,2139.8,2141.5,20.56198364
2025-07-05 10:30:00+00:00,2142.7,2142.8,2140.7,2141.8,3.39332879
2025-07-05 10:45:00+00:00,2141.7,2143.6,2140.0,2140.2,11.26713426
2025-07-05 11:00:00+00:00,2140.7,2143.8,2140.5,2143.3,7.28282115
2025-07-05 11:15:00+00:00,2142.9,2146.1,2142.8,2144.1,7.46658023
2025-07-05 11:30:00+00:00,2144.9,2146.3,2144.9,2145.1,12.45378474
2025-07-05 11:45:00+00:00,2145.3,2145.7,2140.4,2140.5,12.926777
2025-07-05 12:00:00+00:00,2140.0,2140.1,2135.7,2138.2,22.45865246
2025-07-05 12:15:00+00:00,2138.0,2139.1,2134.9,2136.2,30.72596436
2025-07-05 12:30:00+00:00,2136.0,2138.9,2134.3,2138.3,10.07716289
2025-07-05 12:45:00+00:00,2139.5,2140.8,2139.1,2140.8,10.05391237
2025-07-05 13:00:00+00:00,2141.5,2141.9,2139.1,2139.6,7.90427434
2025-07-05 13:15:00+00:00,2139.8,2142.8,2139.8,2142.6,6.37157662
2025-07-05 13:30:00+00:00,2141.8,2141.8,2136.2,2139.6,5.52939586
2025-07-05 13:45:00+00:00,2139.5,2139.5,2137.2,2137.7,11.67753091
2025-07-05 14:00:00+00:00,2137.6,2139.9,2135.8,2138.5,12.6060476
2025-07-05 14:15:00+00:00,2138.5,2142.5,2138.1,2139.5,13.92400967
2025-07-05 14:30:00+00:00,2139.5,2142.3,2136.1,2138.9,5.2455916
2025-07-05 14:45:00+00:00,2138.9,2140.9,2137.9,2140.6,10.20038054
2025-07-05 15:00:00+00:00,2140.5,2141.4,2139.4,2140.3,8.8081217
2025-07-05 15:15:00+00:00,2139.4,2141.6,2136.9,2136.9,23.88058422
2025-07-05 15:30:00+00:00,2137.2,2138.3,2135.4,2135.4,22.8953858
2025-07-05 15:45:00+00:00,2135.0,2135.0,2130.0,2131.5,12.09513058
2025-07-05 16:00:00+00:00,2131.8,2133.4,2130.0,2133.4,15.09532581
2025-07-05 16:15:00+00:00,2134.0,2136.2,2128.7,2128.7,12.17231327
2025-07-05 16:30:00+00:00,2129.2,2129.5,2118.2,2123.5,101.69016601
2025-07-05 16:45:00+00:00,2123.0,2129.7,2121.6,2129.7,45.35118307
2025-07-05 17:00:00+00:00,2130.6,2134.9,2127.0,2128.0,34.8752214
2025-07-05 17:15:00+00:00,2128.6,2129.6,2123.2,2126.0,46.02312915
2025-07-05 17:30:00+00:00,2125.6,2127.3,2124.3,2127.3,13.04632531
2025-07-05 17:45:00+00:00,2127.4,2128.9,2125.9,2127.9,16.3803144
2025-07-05 18:00:00+00:00,2128.0,2129.4,2123.0,2124.3,22.07604026
2025-07-05 18:15:00+00:00,2124.7,2125.0,2120.0,2121.6,15.50581483
2025-07-05 18:30:00+00:00,2121.8,2122.2,2118.4,2120.5,32.09337308
2025-07-05 18:45:00+00:00,2120.8,2122.4,2118.6,2118.6,10.19078047
2025-07-05 19:00:00+00:00,2119.7,2119.8,2114.9,2115.3,8.97329242
2025-07-05 19:15:00+00:00,2116.5,2124.7,2116.5,2124.7,8.09031637
2025-07-05 19:30:00+00:00,2124.0,2128.3,2123.1,2127.8,18.5317295
2025-07-05 19:45:00+00:00,2127.9,2132.2,2127.5,2130.0,8.7467387
2025-07-05 20:00:00+00:00,2129.9,2131.6,2126.7,2126.7,11.08684541
2025-07-05 20:15:00+00:00,2127.3,2127.9,2123.4,2123.8,3.59331834
2025-07-05 20:30:00+00:00,2124.0,2128.6,2123.7,2128.2,20.45758716
2025-07-05 20:45:00+00:00,2128.1,2132.0,2128.1,2130.3,18.17899953
2025-07-05 21:00:00+00:00,2130.7,2133.6,2130.5,2133.3,8.2264845
2025-07-05 21:15:00+00:00,2131.6,2141.0,2131.6,2136.9,28.95953128
2025-07-05 21:30:00+00:00,2139.0,2139.7,2137.1,2138.9,12.12034937
2025-07-05 21:45:00+00:00,2139.5,2140.3,2137.5,2139.2,8.22770012
2025-07-05 22:00:00+00:00,2138.8,2138.8,2136.4,2137.2,18.83987929
2025-07-05 22:15:00+00:00,2137.5,2140.6,2137.0,2139.8,4.88053065
2025-07-05 22:30:00+00:00,2139.7,2143.3,2138.2,2141.3,11.02450955
2025-07-05 22:45:00+00:00,2142.7,2142.7,2139.4,2141.5,3.96039141
2025-07-05 23:00:00+00:00,2140.9,2144.1,2140.9,2143.0,6.41185543
2025-07-05 23:15:00+00:00,2142.8,2143.5,2140.9,2141.5,5.34644959
2025-07-05 23:30:00+00:00,2138.9,2140.5,2138.5,2140.2,25.06699866
2025-07-05 23:45:00+00:00,2140.1,2140.9,2137.6,2139.2,57.22289943
2025-07-06 00:00:00+00:00,2139.7,2139.7,2136.4,2136.4,1.04723832
2025-07-06 00:15:00+00:00,2136.3,2136.3,2136.3,2136.3,3.5874618
2025-07-06 05:00:00+00:00,2135.1,2136.3,2133.9,2134.2,0.55579586
2025-07-06 05:15:00+00:00,2134.3,2136.2,2134.2,2135.3,8.85410842
2025-07-06 05:30:00+00:00,2135.2,2135.6,2132.3,2133.1,5.43974084
2025-07-06 05:45:00+00:00,2134.1,2134.9,2133.2,2133.2,5.42544323
